0.53213,0.51519,0.47069,0.46363,0.52878,0.51759,0.48871,0.51043,0.50795,0.47446,0.46364,0.46943,0.54854,0.49616,0.47029,0.51627,0.50136,0.49097,0.47387,0.40171,0.42880,0.70135,0.30865,0.97780,0.89288,0.49096,0.95569,0.14587,alquran
0.53712,0.51856,0.47705,0.46405,0.52552,0.51289,0.48930,0.50983,0.50663,0.46916,0.46477,0.47555,0.53975,0.49120,0.46341,0.51727,0.50212,0.49100,0.46328,0.39896,0.43123,0.69377,0.31280,0.92560,0.94864,0.51308,0.88424,0.15031,alquran
0.53268,0.51642,0.47329,0.46565,0.52639,0.51363,0.48637,0.50864,0.51163,0.47306,0.46442,0.47274,0.54585,0.49329,0.47075,0.51596,0.49860,0.49234,0.46916,0.40133,0.43169,0.68238,0.32207,0.89640,0.90277,0.49103,0.97816,0.14580,alquran
0.53472,0.51865,0.47186,0.46672,0.52572,0.50925,0.48938,0.50797,0.50598,0.47153,0.46459,0.47569,0.54773,0.49265,0.46798,0.51562,0.49883,0.49213,0.46316,0.40260,0.44024,0.65435,0.34547,0.93822,0.91862,0.47923,0.95581,0.14161,alquran
0.53310,0.51578,0.47103,0.46859,0.52377,0.51033,0.49015,0.51017,0.50588,0.47640,0.46267,0.46783,0.55165,0.49493,0.47280,0.51928,0.49984,0.49599,0.47725,0.40717,0.43724,0.66820,0.32413,0.94942,0.88808,0.49451,0.92328,0.13459,alquran
0.53200,0.51733,0.47270,0.46798,0.52358,0.51046,0.48975,0.51306,0.50585,0.47566,0.46475,0.47155,0.54830,0.49419,0.47195,0.51606,0.50005,0.49191,0.47064,0.39932,0.43560,0.67587,0.33303,0.90907,0.90515,0.49267,0.96565,0.14475,alquran
0.53295,0.51553,0.46924,0.46869,0.52669,0.50926,0.48993,0.51077,0.50720,0.47388,0.46207,0.47599,0.55167,0.49190,0.47152,0.51806,0.49814,0.49258,0.47055,0.39789,0.44448,0.65794,0.34684,0.93221,0.89557,0.47386,0.98230,0.14103,alquran
0.53333,0.51604,0.47088,0.46153,0.53135,0.52043,0.48801,0.51129,0.50890,0.47274,0.46504,0.47751,0.54875,0.49414,0.46748,0.51912,0.49859,0.49120,0.47860,0.39519,0.42963,0.68485,0.30865,0.97962,0.92954,0.46962,0.96998,0.15047,alquran
0.53139,0.51718,0.47064,0.47040,0.52487,0.51205,0.49097,0.50913,0.50610,0.47046,0.46557,0.47425,0.54794,0.49228,0.46983,0.51362,0.49895,0.49240,0.46066,0.40481,0.43801,0.65699,0.34162,0.97222,0.93886,0.47316,0.92218,0.14152,alquran
0.52976,0.51463,0.46884,0.47203,0.52620,0.51363,0.49086,0.50995,0.50768,0.47137,0.46445,0.47449,0.54733,0.49332,0.46986,0.51660,0.49861,0.49206,0.46312,0.40430,0.43728,0.65766,0.33577,0.95675,0.91978,0.47453,0.98155,0.14131,alquran
